"fungi.Grass.BOGR.1" "fungi.mock2" "fungi.Ecotone.LATR.8" "fungi.SPEGAR.PLJA.4B" "fungi.SPEGAR.BOER.4A" "fungi.Ecotone.PLJA.8" "fungi.Ecotone.PLJA.1" "fungi.SPEGAR.PLJA.3A" "fungi.Grass.BOER.4" "fungi.SPEGAR.ARPU.2A" "fungi.SPEGAR.PLJA.2B" "fungi.Grass.BOER.7" "fungi.SPEGAR.BOER.1A" "fungi.SPEGAR.BOGR.3B" "fungi.Ecotone.LATR.5" "fungi.SPEGAR.BOER.2B" "fungi.Grass.PLJA.6" "fungi.Shrub.LATR.8" "fungi.SPEGAR.PLJA.1A" "fungi.SPEGAR.BOER.4B" "fungi.Grass.BOGR.7" "fungi.Ecotone.BOER.4" "fungi.Ecotone.BOER.7" "fungi.Ecotone.PLJA.5" "fungi.Ecotone.LATR.4" "fungi.SPEGAR.ARPU.1A" "fungi.SPEGAR.BOGR.2B" "fungi.SPEGAR.BOGR.1B" "fungi.SPEGAR.ARPU.1B" "fungi.Grass.PLJA.5" "fungi.Grass.PLJA.1" "fungi.Grass.BOGR.4" "fungi.SPEGAR.ARPU.4A" "fungi.Ecotone.PLJA.3" "fungi.Shrub.LATR.3" "fungi.Grass.BOGR.5" "fungi.SPEGAR.PLJA.4A" "fungi.SPEGAR.BOER.2A" "fungi.Ecotone.BOER.3" "fungi.Ecotone.BOER.8" "fungi.Ecotone.LATR.6" "fungi.Grass.BOER.6" "fungi.Grass.PLJA.2" "fungi.Shrub.LATR.7" "fungi.Shrub.LATR.5" "fungi.SPEGAR.ARPU.3B" "fungi.SPEGAR.BOER.1B" "fungi.Grass.BOER.5" "fungi.Ecotone.LATR.2" "fungi.SPEGAR.BOGR.4B" "fungi.Ecotone.LATR.3" "fungi.SPEGAR.ARPU.2B" "fungi.Shrub.LATR.6" "fungi.Ecotone.BOER.2" "fungi.Ecotone.LATR.7" "fungi.Ecotone.PLJA.7" "fungi.SPEGAR.ARPU.4B" "fungi.SPEGAR.BOGR.3A" "fungi.SPEGAR.PLJA.3B" "fungi.Grass.BOGR.3" "fungi.Shurb.LATR.2" "fungi.SPEGAR.PLJA.2A" "fungi.Shrub.LATR.4" "fungi.Ecotone.BOER.1" "fungi.Ecotone.BOER.5" "fungi.Grass.PLJA.7" "fungi.SPEGAR.BOER.3B" "fungi.Grass.BOER.2" "fungi.SPEGAR.BOGR.2A" "fungi.Grass.BOGR.8" "fungi.Grass.BOGR.6" "fungi.Ecotone.BOER.6" "fungi.Grass.PLJA.8" "fungi.SPEGAR.PLJA.1B" "fungi.Grass.BOGR.2" "fungi.mock1" "fungi.Grass.BOER.8" "fungi.Grass.PLJA.3" "fungi.SPEGAR.BOGR.4A" "fungi.Shrub.LATR.1" "fungi.SPEGAR.BOGR.1A" "fungi.Grass.BOER.3" "fungi.Ecotone.LATR.1" "fungi.Ecotone.PLJA.6" "fungi.Ecotone.PLJA.2" "fungi.Grass.BOER.1" "fungi.SPEGAR.BOER.3A" "fungi.Ecotone.PLJA.4" "fungi.Grass.PLJA.4" "fungi.SPEGAR.ARPU.3A"
"OTU153" 0 0 0 5.9530251571339 0 0 0 0 0 13.3167189169287 10.7952681291107 0 5.79404155121971 14.4969967052337 0 0 0 0 12.7841159927076 11.3298630660463 0 7.62708408818277 9.48291064261035 0 0 0 0 8.09253476586157 13.1334029905802 8.45734874884386 0 0 11.6787066379761 5.86624572295877 15.9815450715104 0 6.48607030983443 0 0 0 0 0 0 13.2178716917852 0 13.0388053390037 0 0 8.01533408002176 12.5013356217968 0 15.8221142515726 0 0 13.1769437790405 0 14.9081316495838 0 17.3567860983989 0 0 0 0 0 0 12.8586584673437 6.06136866762079 0 15.211909397232 0 10.1110684195407 11.2813467475039 0 0 0 0 0 0 0 0 8.63312521657231 0 0 0 10.9710663972004 0 0 0 0 10.7892885558254
"OTU155" 0 0 0 0 14.0480071722244 5.30102762487018 0 0 0 0 0 0 0 0 0 0 0 0 0 15.0292679311129 0 0 0 0 0 0 17.6582938983251 5.81184387703017 0 0 0 0 15.8924040804825 0 0 0 0 6.15625246274251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.9980629938464 13.5573196802814 0 6.45062633685218 13.2652558319244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.3250482348451 0 12.8981930700072 0
"OTU395" 0 0 0 0 12.9898273928645 0 0 0 0 0 0 0 0 0 0 0 0 12.5692938350697 0 0 0 0 0 0 0 0 0 0 0 10.451189835131 0 0 0 0 0 0 9.04413418783191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.65331594927912 0 0 8.16433953217252 0 0 14.1797101346547 0 0 0 0 0 0 0 0 0 0 17.2320083099 0 0 10.6539473869328 0 0 0 0 0 0 0 0 11.5143605211436 0 0 0 0 0 0 0 0 0
"OTU684" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.29969474175322 11.6724046491577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.64993723138553 13.7412524260558 0 0 0 0 0 0 0 0 0 14.7162215751865 0 0 0 0 0 0 0 0 11.9668227254627 6.41010151851891 0 0 0 0 10.053631260881 0 0 0 0 12.96679970354 0 0 0 0 0 0 0 0 13.0428490746951 0 0 0 0 0 0 0 0 0 0
"OTU540" 13.2029399323246 0 0 6.92983196728313 0 0 0 0 0 0 0 11.4357674308556 0 0 0 0 11.1741633364066 6.5340351443253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2029732987351 0 0 0 0 0 6.78995532269419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.5120533088649 0 0 0 0 0 0 0 0 0 15.6093199510518 0 0 0 0 0 0 0 0 0 0 0 0
"OTU435" 14.7934116800202 0 0 0 6.25920639734346 5.30102762487018 0 0 0 0 0 0 0 0 0 0 7.25328960492381 0 0 0 0 5.36157048440135 0 0 0 0 0 0 0 0 0 13.2189192264194 15.4762557769947 0 0 0 0 0 0 0 0 0 13.011624577138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.877070444046 0 0 0 6.02495750402779 16.2448874438347 6.82458717622138 14.7730936610157 0 0 0 0 0 0 0 0 0 0 0 0 9.79091669772886
"OTU2231" 0 0 0 0 0 8.04519514286518 11.3583174359004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.133521942145 0 0 0 0 0 9.60840173018813 0 0 0 0 0 0 0 0 0 0 0 0 0 8.88223690321347 0 0 0 0 0 0 0 0 0 0 0 0 10.0593103178701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8946801104094 8.91026659064318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU139" 0 0 0 0 0 0 14.8577443670211 0 0 0 8.92511673569527 0 0 0 0 0 0 0 0 0 0 11.5394203560679 8.26587234564723 0 0 0 0 5.81184387703017 5.95127693187423 9.62271537880617 0 0 0 5.86624572295877 0 0 0 0 0 17.9322528763351 0 0 9.53209216523153 0 0 0 5.29663691018963 0 0 0 0 0 0 16.6621325103247 8.74595534805675 0 0 0 0 0 0 0 0 0 0 6.38520316562346 6.06136866762079 14.535668642866 0 0 0 0 0 0 0 0 0 0 0 0 7.32200987475021 0 0 7.73657687285903 0 0 0 11.3128162299168 0 0
"OTU296" 0 0 0 10.230399750372 0 0 0 0 0 0 12.7940502706699 0 0 12.1134733379718 0 10.2944417455918 0 0 0 13.3912947644379 0 0 10.2588389339578 0 0 0 0 14.4743887160113 0 0 0 0 17.2122751083656 0 0 10.9615535149356 0 0 0 0 0 0 0 0 0 0 12.1417782565129 0 0 9.84102065318548 14.9741852011503 0 0 0 0 0 0 13.1488454610649 11.581042853185 0 0 0 0 6.40545355062865 0 0 0 0 11.6089357658752 0 0 11.1939563281665 0 0 0 0 0 14.1376187784089 11.6929439153255 0 0 12.9253451681474 0 0 0 0 0 0 0 13.8753125097639
"OTU229" 0 0 0 0 6.25920639734346 0 0 0 0 0 0 0 11.4430409830421 9.7941457657826 0 0 0 0 8.62111926973877 0 0 0 0 0 0 0 12.0424152189425 0 0 0 0 0 0 0 0 0 0 14.3588210179709 0 0 0 0 0 11.8033387584517 0 0 0 0 0 0 0 6.35956689730562 0 0 0 0 17.3471667432856 0 0 0 0 0 0 0 0 0 15.8711929365013 0 15.9711540429578 0 0 0 0 7.00288792525519 0 0 0 0 0 0 0 6.86241624947257 0 0 0 0 0 0 0 10.7892885558254
"OTU1520" 0 0 0 0 15.639197386484 0 0 0 16.7536956501551 0 13.8889914103484 0 0 0 0 0 0 0 11.4221884385425 0 0 0 0 0 0 0 0 5.81184387703017 0 0 0 0 0 0 8.87391508423407 0 0 0 0 0 0 0 0 0 0 0 5.29663691018963 0 0 0 0 6.35956689730562 7.81317469914635 0 0 0 13.3547149316119 17.8360552341826 15.1651419224721 0 0 0 0 0 0 0 0 0 13.0608617371783 0 0 0 0 0 7.7348651971881 0 0 0 6.17762291810119 7.08653544982145 6.33976652714161 0 0 0 0 0 0 0 0 11.3737077298089
"OTU277" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.4473670266256 0 5.70519502699788 14.3608479865958 0 0 11.8620585649034 0 0 0 12.8573234319983 0 14.0076905699055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.7677795032885 0 0 0 13.6337442173212 0 0 0 0 12.5918761165977 10.8562610047246 6.28645390550498 0 0 0 0 0 0 0 0 12.9691496418243 0 0 0 0 0 0 0 13.6324108504538 0 0 0 0 0 0 12.3511817301819 0 11.9257159755513 0 0 0 0 0 0 0 0
"OTU210" 18.0806222269512 0 0 5.9530251571339 0 0 0 0 0 6.01274530351238 0 0 0 0 0 0 0 0 0 0 0 5.36157048440135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.41717430152745 0 0 0 8.96670676943496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.2887585297799 0 0 0 0 0 0 0 0
"OTU1313" 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6406988052769 0 0 12.4953422643036 0 0 0 0 0 0 0 0 10.6570440327634 8.05261899813579 0 11.6600424348867 0 0 7.130754844763 0 0 0 0 14.5359712712387 11.7601978353943 0 0 0 0 0 0 0 0 0 0 0 6.2900219686365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.68551862395369 0 0 0 13.4591082512147 0 13.3654179452336 0 10.0142308294831 12.2960973235915 0 0 0 0 0 0 0 0 0 0 6.75473397156061 0
"OTU481" 0 0 0 0 0 0 0 10.866842289467 11.6724046491577 0 0 14.929135282006 0 0 0 0 8.65651179297059 0 0 0 11.9291375368396 0 0 0 0 0 0 0 8.71847609634475 10.3582177244234 0 14.1977085247275 0 0 0 0 0 0 0 0 0 12.0717870359883 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.81311619618252 0 0 0 13.1042752515633 15.5815463311238 0 0 0 0 0 14.3514274166654 12.4010266283362 0 0 0 0 0 0 0 0 6.68217601582193 0 11.3139861207828 0
"OTU1750" 0 0 0 17.1403074491501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.3771498709434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.40545355062865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU299" 6.83568910236643 0 0 0 0 0 0 10.5193400616536 0 0 0 0 0 9.9313541292657 0 15.0938443235218 0 0 0 0 0 0 0 0 0 0 9.36802914205709 0 5.95127693187423 0 0 7.130754844763 0 0 0 0 0 0 6.40727927446916 12.4795469465593 0 0 0 0 0 8.19037609277316 0 0 0 0 0 10.6479395364484 0 12.3081847335927 0 0 0 0 0 13.0700599821581 0 0 0 0 0 0 0 0 10.9465092992238 0 0 0 0 0 0 0 0 0 0 0 0 0 16.1817912873442 0 0 15.8871796980052 0 0 0 0
"OTU228" 14.8047707452576 0 6.4001704150582 5.9530251571339 0 7.5641114203898 0 0 0 13.939435173783 0 13.0200355403183 0 0 0 10.2121146195785 8.24384896434859 0 8.62111926973877 11.5641602317951 0 11.4614716787715 8.26587234564723 0 13.0031369148639 12.2838664191683 0 5.81184387703017 6.9280557365178 11.0943043003099 0 7.130754844763 0 0 0 0 8.04957420459569 12.9862300400583 16.2649022784518 12.2655029599831 0 12.9645625096593 12.4955251171648 0 10.8758168803833 0 0 14.2717023129163 7.02637958591347 0 16.3923269398016 9.49813045896085 0 0 11.6787066379761 11.459727834158 0 0 6.79877906320701 12.7338646552431 0 0 14.5589276736077 0 10.755446517025 15.2054200796397 0 14.2015170616242 0 0 13.7621081931743 0 0 0 0 0 9.33782991934625 0 0 16.1367296272046 0 17.3283797857275 0 0 0 0 8.98158240313038 11.2622306488867 0 0
"OTU243" 0 0 0 0 0 0 6.04373896592715 0 0 11.2542916186426 0 0 0 0 6.28969783311886 0 0 0 0 0 0 0 10.5802963028365 16.10044511551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.0758296971838 0 0 10.8450155526254 0 0 0 0 0 12.909550144096 0 0 7.17431047165942 10.2516176190442 0 0 0 0 0 0 0 0 0 0 0 12.6506384811662 0 0 0 0 0 6.02495750402779 0 6.82458717622138 14.4461968649007 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU175" 0 17.1887072302302 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2944417455918 0 0 0 0 9.7941457657826 0 0 6.29350450232485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.8507529690338 0 0 6.28645390550498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.3989472301377 0 0 0 0 0 0 0 0 0 0 0 0 6.75473397156061 0
"OTU137" 0 0 0 0 15.0793526724256 6.26466984875488 0 6.10030745222415 0 0 14.6652402888338 0 5.79404155121971 0 14.1536030189484 0 0 0 9.61745756988467 9.05406735365123 0 0 0 0 6.33823005752268 6.23440486922546 0 5.81184387703017 0 0 0 0 0 0 0 0 0 6.15625246274251 0 6.64993723138553 0 0 0 0 0 0 0 0 14.1232633472325 0 19.1487050416719 0 0 15.5914671365148 7.17431047165942 0 14.9625759579834 0 0 0 6.41010151851891 0 0 0 0 0 6.06136866762079 0 0 0 0 0 0 0 0 0 0 6.59755296588619 0 0 8.31300768756197 8.84379816792493 0 0 10.6818789952362 0 0 0 0 0
"OTU3179" 0 0 0 0 0 0 0 0 11.1963123568192 11.5833582501677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.6649896483583 0 0 12.24408025195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.7477328175478 10.9931419541418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU95" 0 0 0 0 0 0 0 0 0 0 8.34311148069713 0 0 0 6.28969783311886 0 0 0 0 0 0 0 0 0 0 0 0 14.7990366437983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.4270294413791 11.2775419436359 0 0 0 16.0098288598156 0 7.57145251905524 6.35956689730562 0 12.6174030103111 0 0 0 0 7.78585032918798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.59755296588619 0 0 0 0 0 0 19.1936351028658 0 0 0 0 0
"OTU432" 0 0 0 8.91206473178376 0 0 0 0 0 13.225397086776 0 0 0 0 0 0 5.70519502699788 0 0 14.1898007199696 0 0 9.26118911679308 0 0 0 0 0 13.5265595145815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.8865502939916 0 6.80988631560427 0 0 0 0 10.3599049503781 0 0 0 0 0 0 0 0 0 13.4688632877218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU546" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.3445006959813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.9284111577234 0 0 0 0 0 0 0 0 0 0 0 15.5786698136149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.5120533088649 0 0 0 0 0 0 0 0 0 0 0 15.2402274498081 6.33976652714161 0 0 11.7827288864886 10.9710663972004 0 0 0 0 0
"OTU434" 0 0 0 0 11.2668536547443 0 0 0 0 0 0 0 0 13.4117452040848 0 12.8640722906742 0 0 11.4221884385425 7.26016325888753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.767635090099 0 0 0 0 6.06136866762079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU2008" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.7130428068864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU4094" 0 0 0 8.91206473178376 0 0 12.6583240509179 0 0 0 0 0 10.3287716466072 0 0 0 0 0 0 0 0 12.4709406870833 14.861441988675 11.4274557941121 0 0 0 0 0 0 0 0 0 11.3720305998429 0 0 0 0 0 13.1291773920655 0 0 0 0 0 0 0 0 0 0 0 0 0 12.9341695822622 9.15931513517519 12.6590869338791 0 0 0 0 0 0 0 14.9712153202901 9.75711324680671 0 0 0 0 0 0 0 0 13.3025164344495 0 0 0 0 0 0 0 0 0 11.6625058417155 13.1970048043382 0 0 0 0 0
"OTU288" 0 0 0 12.5647565702532 0 0 0 11.8660698385616 0 12.9567556008156 0 12.0568913146917 0 0 0 10.2944417455918 5.70519502699788 0 11.0075012267713 0 0 11.666450543239 9.99627502398611 12.0120691565545 0 12.7811973339595 10.7438539201527 0 13.7871103400269 0 0 7.130754844763 0 0 0 0 10.4557560073389 12.4014453001864 0 8.6283612756637 0 13.7875278068689 0 0 0 16.3115164176234 0 0 0 0 0 13.6098456355986 5.8507529690338 0 0 0 12.9241763702932 0 9.77603881333389 13.3890618559916 0 0 0 0 0 9.5243212948135 10.0206143669973 14.8423067181984 10.531958796296 0 0 7.21224846362995 0 0 0 0 12.2599552356257 0 0 0 0 0 13.7485979677507 0 0 0 0 11.7399466915172 0 9.79091669772886
"OTU4254" 0 0 6.4001704150582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.9636067047704 0 0 0 0 12.6943236863553 0 0 0 0 0 0 0 0 0 0 0 12.011415238322 0 0 0 0 0 0 13.1548491108867 0 0 0 0 0 12.6710948291093 0 0 0 0 0 0 0 0 0 0 0 15.0003156280247 0 0 0 0 0 0 6.06136866762079 0 0 0 0 0 0 0 0 0 0 16.53197439596 0 0 0 0 9.03144161329935 9.46407004410311 0 0 0 0 0 0
"OTU226" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.95127693187423 0 0 7.130754844763 0 0 0 0 0 0 0 6.64993723138553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.8343111295964 0 0 0 0 0 0 0 0 18.0757154340427 0 0 0 0 0 0 0 8.49722194186734 0 0 0 0 0 0 0 7.32200987475021 0 0 6.17817761381124 0 0 0 6.48607030983443 0 0
"OTU1670" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.69941871109543 0 0 7.21530745798246 0 0 11.1534576778618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.5914667025007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU343" 0 0 0 0 0 10.4768489654785 0 0 0 11.5232772566123 0 0 5.79404155121971 0 0 0 10.7385046357008 0 0 0 12.9611808631913 5.36157048440135 0 13.841642046724 0 14.8505585970695 0 0 9.90726956134637 9.84458546671329 0 13.8517542848987 0 5.86624572295877 0 0 0 0 0 0 0 0 0 0 0 0 0 13.3639483324367 0 0 0 14.2901409242329 0 0 0 13.2607711039122 0 0 0 0 0 0 0 0 0 10.7444751204266 0 11.8733513190842 7.37748909522776 0 11.1686057124954 0 0 0 0 0 12.2214969841244 0 0 7.08653544982145 0 9.84065990517959 0 0 0 0 0 0 0 0
"OTU1101" 0 0 0 0 6.25920639734346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.765799982663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1324" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4018486406908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1272" 0 0 0 0 0 0 0 0 16.3045513429274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.06338531410449 6.78627714087124 0 0 0 14.0760434803033 0 0 8.87391508423407 0 0 0 0 0 0 0 6.11081652829932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.36882600223937 0 6.55436075208298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU667" 0 0 0 0 6.25920639734346 12.3873060219694 0 0 15.2184906378114 0 0 0 11.1690828275093 0 0 0 0 0 0 0 0 9.10312973913341 9.99627502398611 0 0 0 8.05261899813579 0 0 0 0 0 0 0 0 12.7059652702017 0 9.29004754456779 14.6769728359009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.44482667165411 6.41010151851891 0 0 0 0 0 6.06136866762079 0 0 0 0 0 10.0768609828405 0 0 0 0 0 0 0 0 0 0 0 0 0 8.66107742217081 8.46189553439718 6.75473397156061 0
"OTU322" 7.82308621805844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.5351158759395 0 0 0 7.32045454383196 0 7.06338531410449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.62490352328453 0 0 0 6.2900219686365 16.5814120264211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.735272300291 0 6.5120533088649 0 0 0 14.17016085811 0 0 0 0 0 0 6.17762291810119 0 0 6.86241624947257 14.6813839476924 0 0 0 0 0 0 0
"OTU559" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.0548424191443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.45062633685218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6640434230217 0 0
"OTU78" 11.7180636918774 0 0 0 0 0 14.366125045054 0 0 0 0 0 5.79404155121971 9.47302889525435 0 0 0 0 0 0 0 10.7185010009508 12.4269320391635 0 0 0 0 0 0 11.6594735550951 0 10.2823349869446 0 12.8054406950137 0 0 0 0 15.6091538525877 0 0 0 0 15.2240704833453 11.9745336934667 6.62490352328453 11.1062286589245 19.183726812829 0 6.2900219686365 0 0 0 0 8.16433953217252 0 0 0 0 0 11.7343703862536 0 0 0 6.96953746563525 0 0 0 0 0 0 0 13.1140420045695 0 0 6.82458717622138 10.7135978690738 14.4257151850329 0 14.8268777337823 0 9.42666963046783 0 0 10.4191956038821 16.0319466767231 0 0 11.8579505223791 0
"OTU3553" 0 0 0 0 0 0 0 6.10030745222415 0 0 16.6917916178729 0 0 0 8.26199255701859 0 0 0 0 0 0 5.36157048440135 0 0 9.11490941375018 6.23440486922546 7.06338531410449 0 0 5.51301624850682 0 0 0 13.8165529046004 0 6.8969565825526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.8507529690338 0 0 6.28645390550498 0 0 0 0 0 13.8226897280758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4191956038821 0 11.940077351099 6.48607030983443 0 0
"OTU3777" 0 0 0 0 9.54707599656332 0 0 7.07935676378666 0 7.97916567624167 9.65970997836633 0 0 0 0 0 0 0 9.93865165074924 0 0 0 0 0 0 6.23440486922546 13.2514803639552 5.81184387703017 5.95127693187423 0 0 0 0 0 0 0 0 13.2756720087987 0 0 0 0 0 0 0 10.6847353110226 5.29663691018963 0 0 0 0 12.5535113172627 0 0 0 0 8.99088250016062 11.5645180666767 0 0 0 7.66679995971944 0 0 0 0 8.61019098646656 0 10.8211112587739 0 0 0 0 10.3747940766432 0 0 0 0 10.5987762385155 0 13.3376223668933 0 0 0 0 0 0 0 0 13.7878616681387
"OTU223" 0 0 11.6146509245581 5.9530251571339 10.03140166866 0 0 0 0 9.97058519151121 0 0 0 6.5010003497437 10.839115904407 0 0 14.9374500359202 0 0 0 0 0 0 13.5787059689494 0 0 5.81184387703017 0 0 0 0 0 0 14.8220542371297 0 0 0 13.7826776173985 0 0 0 0 17.1313331901465 11.5273353386192 0 0 0 0 0 16.1147044161175 0 14.6459193471969 0 11.0625044406773 8.57873438140495 0 0 0 6.44482667165411 0 0 13.912632191836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU676" 0 0 13.7838602362048 0 0 0 0 12.0586183165158 0 0 9.92215038176411 0 0 10.1719079592238 11.7452715781726 0 5.70519502699788 7.51850940203517 13.6140120299993 0 0 9.46453528895858 0 0 10.8888303603293 0 0 0 7.91623282165644 9.97555736563469 0 0 0 0 12.0648290889536 0 0 0 12.0741908592134 0 0 0 0 0 0 0 0 0 0 10.1623200231089 0 0 12.2927449667086 0 9.96450869446262 8.84051349327732 12.2082079220533 0 9.09993722153722 0 12.1839465083937 0 0 0 10.533332084534 9.67593300967658 11.3408759500844 0 0 0 0 0 0 0 0 0 0 0 9.94776147540005 0 0 0 0 0 0 0 6.68217601582193 0 0 0
"OTU967" 0 0 0 0 0 0 0 0 0 6.99048886011995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.2309969930652 0 0 0 0 0 8.87391508423407 0 0 0 0 0 0 0 13.712831751827 0 0 0 0 0 0 0 0 0 0 0 7.17431047165942 0 0 0 0 0 0 0 0 0 11.2695191074425 0 0 0 0 0 10.43247504987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU850" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.6936409780416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.5468361515343 0 0 13.8183162664186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
