"","Row.names","OTU","average","av_BEOR","av_LATR","pval","Domain","Phylum","Class","Order","Family","Genus","Species","taxonomy","Taxon","Taxon.Level","Trophic.Mode","Guild","Growth.Morphology","Trait","Confidence.Ranking","Notes","Citation.Source"
"29","OTU1331","OTU1331",0.00021332901133009,1.31274588742474,0,0.0232,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Ceratobasidiaceae","UNKNOWN","UNKNOWN","d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae","-","-","-","-","-","-","-","Unassigned","-"
"30","OTU1335","OTU1335",0.000196405820317746,1.21963915585084,0,0.0221,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales","-","-","-","-","-","-","-","Unassigned","-"
"31","OTU1378","OTU1378",0.000338154432265156,2.33043776460191,0,0.0121,"d:Fungi","p:Ascomycota","c:Ascomycota_cls_Incertae_sedis","o:Ascomycota_ord_Incertae_sedis","f:Ascomycota_fam_Incertae_sedis","g:Phaeodactylium","s:Phaeodactylium_stadleri_SH459807.07FU","d:Fungi,p:Ascomycota,c:Ascomycota_cls_Incertae_sedis,o:Ascomycota_ord_Incertae_sedis,f:Ascomycota_fam_Incertae_sedis,g:Phaeodactylium,s:Phaeodactylium_stadleri_SH459807.07FU","-","-","-","-","-","-","-","Unassigned","-"
"32","OTU138","OTU138",0.000871772663089931,9.61917598151937,11.9840524734324,0.0361,"d:Fungi","p:Calcarisporiellomycota","c:Calcarisporiellomycetes","o:Calcarisporiellales","f:Calcarisporiellaceae","g:Calcarisporiella","UNKNOWN","d:Fungi,p:Calcarisporiellomycota,c:Calcarisporiellomycetes,o:Calcarisporiellales,f:Calcarisporiellaceae,g:Calcarisporiella","-","-","-","-","-","-","-","Unassigned","-"
"33","OTU1397","OTU1397",0.000292101328123081,1.47892951538384,0,0.0117,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi","-","-","-","-","-","-","-","Unassigned","-"
"34","OTU1404","OTU1404",0.00012851574378009,0.790837181800825,0,0.0233,"d:Fungi","p:Mucoromycota","c:Mucoromycetes","o:Mucorales","f:Cunninghamellaceae","g:Cunninghamella","s:Cunninghamella_septata_SH004652.07FU","d:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Cunninghamellaceae,g:Cunninghamella,s:Cunninghamella_septata_SH004652.07FU","Mucorales","7","Saprotroph","Undefined Saprotroph","Microfungus","NULL","Possible","NULL","b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158'"
"35","OTU1410","OTU1410",0.000250455133753094,1.35913193685671,0,0.0162,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi","-","-","-","-","-","-","-","Unassigned","-"
"36","OTU1411","OTU1411",0.00049201698826091,2.82265363623876,0,0.0068,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi","-","-","-","-","-","-","-","Unassigned","-"
"37","OTU1414","OTU1414",0.000246278974483604,1.51550747315975,0,0.0232,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi","-","-","-","-","-","-","-","Unassigned","-"
"38","OTU1421","OTU1421",0.000333333980258189,1.87616312209742,0,0.0062,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Claroideoglomeraceae","g:Claroideoglomus","UNKNOWN","d:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Claroideoglomeraceae,g:Claroideoglomus","Glomerales","7","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable","NULL","b'Redecker D, et al. 2013. Mycorrhiza 23:515-531'"
