"fungi.Grass.BOGR.1" "fungi.Ecotone.LATR.8" "fungi.Ecotone.PLJA.8" "fungi.Ecotone.PLJA.1" "fungi.Grass.BOER.4" "fungi.Grass.BOER.7" "fungi.Grass.PLJA.6" "fungi.Ecotone.LATR.5" "fungi.Shrub.LATR.8" "fungi.Grass.BOGR.7" "fungi.Ecotone.BOER.7" "fungi.Ecotone.PLJA.5" "fungi.Ecotone.BOER.4" "fungi.Ecotone.LATR.4" "fungi.Grass.PLJA.1" "fungi.Grass.PLJA.5" "fungi.Grass.BOGR.4" "fungi.Ecotone.PLJA.3" "fungi.Grass.BOGR.5" "fungi.Shrub.LATR.3" "fungi.Ecotone.BOER.8" "fungi.Ecotone.LATR.6" "fungi.Ecotone.BOER.3" "fungi.Grass.BOER.6" "fungi.Grass.PLJA.2" "fungi.Shrub.LATR.7" "fungi.Shrub.LATR.5" "fungi.Grass.BOER.5" "fungi.Ecotone.LATR.2" "fungi.Shrub.LATR.6" "fungi.Ecotone.LATR.3" "fungi.Ecotone.LATR.7" "fungi.Ecotone.PLJA.7" "fungi.Ecotone.BOER.2" "fungi.Grass.BOGR.3" "fungi.Shrub.LATR.2" "fungi.Shrub.LATR.4" "fungi.Ecotone.BOER.1" "fungi.Ecotone.BOER.5" "fungi.Grass.PLJA.7" "fungi.Grass.BOER.2" "fungi.Grass.BOGR.8" "fungi.Grass.BOGR.6" "fungi.Ecotone.BOER.6" "fungi.Grass.PLJA.8" "fungi.Grass.BOGR.2" "fungi.Grass.BOER.8" "fungi.Grass.PLJA.3" "fungi.Shrub.LATR.1" "fungi.Grass.BOER.3" "fungi.Ecotone.LATR.1" "fungi.Ecotone.PLJA.6" "fungi.Ecotone.PLJA.2" "fungi.Grass.BOER.1" "fungi.Ecotone.PLJA.4" "fungi.Grass.PLJA.4"
"OTU1" 4.70203958203849 0.998351890582596 1.52734350742766 1.34211049641885 0.77775454767052 0.16108178707609 3.09132207118083 1.78432015691265 8.87104264648959 7.66446354118745 7.44033291498005 7.44011070631087 4.84806056974632 9.59642224599681 0.16108178707609 9.14991489500613 1.3510787721632 3.0496523646681 8.02437709673224 13.2080507927637 0.16108178707609 3.40480816481492 1.42648062705653 2.17090441427132 18.7110860459924 2.02487729653949 3.77156207312286 2.16633746284177 3.718786389797 3.67996643995174 4.1151984288124 11.5112875388478 1.78646476275601 12.5039922994598 4.35801511883423 5.28869065533989 3.35286093908636 1.24090119445328 0.16108178707609 6.1686174582995 6.72328584389284 7.32213904648505 5.47018379883853 3.77926320520199 8.56297960231592 7.95674234330667 1.43847974417261 5.11731379760361 8.12348754514473 5.38225554613379 5.06832978371357 5.3146797091881 3.07030018189096 10.8143749601392 16.9046444261371 8.95184505425205
"OTU934" 0.16108178707609 0.16108178707609 0.16108178707609 6.121738042517 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609
"OTU23" 0.16108178707609 0.998351890582596 0.16108178707609 0.16108178707609 0.77775454767052 3.81266241586752 1.00909654826231 1.78432015691265 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.67145591981159 3.25353583842614 0.16108178707609 0.16108178707609 2.90832492182255 1.81737368456158 0.16108178707609 2.44277288984513 10.1833286299665 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 2.62813102621103 1.63714365850614 2.9789111406795 4.47956122316705 0.16108178707609 12.4201237952499 0.16108178707609 0.16108178707609 1.35514567455248 3.13247204033845 3.35286093908636 0.16108178707609 0.16108178707609 0.16108178707609 1.54579126620343 2.07930888673558 0.16108178707609 2.63460771686147 0.16108178707609 1.89364007517101 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.09273729678836 0.16108178707609 0.16108178707609 0.16108178707609 0.857479054004805
"OTU218" 5.98818004819964 0.16108178707609 0.16108178707609 0.16108178707609 4.65138069260866 8.6485769653731 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 6.19195272450824 7.02534805130375 5.22527773341072 0.16108178707609 0.16108178707609 5.28760630938251 4.30378079869407 7.43924625993829 6.50128578728238 0.16108178707609 0.16108178707609 0.16108178707609 7.36812779343886 6.35824600182818 19.3425850079458 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.10898766216713 0.16108178707609 6.87869913709754 2.45680933098159 0.16108178707609 0.16108178707609 0.853056058500091 7.43502303106002 6.95572966129436 9.05272125092418 5.26995572328504 0.16108178707609 0.16108178707609 6.83042729164383 2.5091642330608 1.41924815999389 0.16108178707609 5.73304106787816 5.06832978371357 0.16108178707609 0.16108178707609 2.11899506546473 10.4451396732492 5.88149135286274
"OTU117" 0.16108178707609 6.26186274996497 0.16108178707609 8.34037498067309 5.47547010054666 2.66274453048506 6.99251635248174 7.38362408637347 12.7646315066586 0.16108178707609 7.29653218672602 0.16108178707609 0.16108178707609 9.11667527457159 0.16108178707609 0.16108178707609 0.16108178707609 8.10196299326315 0.16108178707609 0.16108178707609 7.06669131657326 8.22553782982438 6.03060168413093 6.65733029073853 16.9299228890519 6.13171865164197 0.16108178707609 5.51082617693908 0.16108178707609 4.47956122316705 0.16108178707609 6.89753599042034 7.68267255542666 0.16108178707609 4.67740247928933 0.16108178707609 10.4058253985834 0.902453899058098 0.16108178707609 6.5383429681598 0.16108178707609 0.16108178707609 0.16108178707609 11.5156343729435 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 3.15683125034054 0.16108178707609 12.8864178171914 6.07852964150756 7.19402782010423 0.16108178707609 8.62189588498071 0.16108178707609
"OTU50" 1.56122066370732 0.16108178707609 0.932657665077185 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 12.8191355735922 0.16108178707609 0.16108178707609 0.16108178707609 1.17881541552714 0.900690229330228 0.16108178707609 0.16108178707609 2.02556406572671 0.16108178707609 0.16108178707609 0.16108178707609 2.44277288984513 1.28503876024158 0.16108178707609 0.16108178707609 0.16108178707609 11.7256410209538 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 2.76890334842356 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 2.45680933098159 0.16108178707609 0.902453899058098 2.67178234096609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.89364007517101 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609
"OTU69" 0.16108178707609 0.16108178707609 4.43235965628998 5.8060670907794 0.16108178707609 2.66274453048506 1.00909654826231 0.16108178707609 22.8226431268604 0.16108178707609 0.16108178707609 1.17881541552714 0.16108178707609 6.97420109443522 0.16108178707609 0.16108178707609 1.3510787721632 0.16108178707609 0.16108178707609 10.614687255851 3.73033433544345 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 8.69936099389095 9.18454617209717 0.16108178707609 0.16108178707609 10.9522599286761 2.14203762838503 10.3229510303841 5.21550352069753 0.16108178707609 0.16108178707609 8.13300294924062 9.46468684306569 4.25247334832758 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.81060762830566 0.16108178707609 0.878502858068541 1.89364007517101 1.43847974417261 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 3.13205177523291 4.60481497786379 0.16108178707609 0.16108178707609 0.16108178707609
"OTU13" 1.56122066370732 0.16108178707609 0.16108178707609 11.6014955411163 0.16108178707609 2.66274453048506 1.00909654826231 14.0402305479497 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.52239620035585 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.04601498825387 0.16108178707609 8.50691075682012 0.16108178707609 3.32701636445507 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.50703709582338 0.16108178707609 1.35514567455248 2.45680933098159 3.35286093908636 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 2.63460771686147 0.878502858068541 0.16108178707609 0.16108178707609 0.16108178707609 1.60330992922539 0.16108178707609 14.0530377737875 1.09273729678836 1.09989357679834 0.16108178707609 0.16108178707609 0.16108178707609
"OTU264" 2.90670204042209 0.16108178707609 0.16108178707609 0.16108178707609 0.77775454767052 5.46092864670671 0.16108178707609 0.16108178707609 0.16108178707609 10.5046736653698 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 7.13693338945038 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.10898766216713 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 9.44592454850524 1.13941178655254 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 3.48956764694867 6.23235840397261
"OTU90" 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.77775454767052 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.48281544770703 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 2.44277288984513 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 3.35286093908636 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 5.06832978371357 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609
"OTU44" 4.88100948503152 4.5869080208955 2.71580157145482 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 6.25483801486999 3.506137691611 6.89086696557023 3.50058262931907 9.38678225542447 0.16108178707609 5.7913614122392 5.2064810397231 0.16108178707609 5.05632239838709 6.2895724855568 3.59128096503182 0.16108178707609 4.49738121342987 0.16108178707609 12.2025287466511 0.16108178707609 5.76724094642916 0.16108178707609 7.73751485756206 0.16108178707609 0.16108178707609 6.82299754555411 0.16108178707609 0.16108178707609 1.35514567455248 5.98433028305405 8.40586807471933 0.16108178707609 0.16108178707609 3.38364915504683 5.59753221196585 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 6.73826250287128 0.16108178707609 4.38529562747557 3.29715546690997 0.16108178707609 2.88691957266668 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609
"OTU353" 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 7.53316313021715 0.16108178707609 0.16108178707609 11.8687165488738 0.16108178707609 0.16108178707609 0.16108178707609 7.91294928046522 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 6.0976006749311 0.16108178707609 0.16108178707609 0.16108178707609 1.21144060625896 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 5.36709019929674 0.16108178707609 0.16108178707609 0.16108178707609 7.08937357678546 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609
"OTU52" 3.93404959061316 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 6.49469005435695 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 4.46698533519333 0.16108178707609 0.16108178707609 10.2766408319212 1.52239620035585 1.81277371425039 0.16108178707609 0.16108178707609 2.44277288984513 4.07422976210393 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 5.13066371890108 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.13941178655254 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.89364007517101 0.16108178707609 0.16108178707609 0.16108178707609 1.90765404497497 5.06832978371357 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609
"OTU185" 0.16108178707609 0.16108178707609 3.58188498726519 0.16108178707609 4.2774494248614 6.73254291927757 1.56095704965146 0.16108178707609 12.2294650616895 2.90217447131006 2.57439576263238 0.16108178707609 0.16108178707609 3.25353583842614 0.16108178707609 8.91904272026949 4.43752966301418 0.16108178707609 0.16108178707609 5.44421287167296 3.51554530560239 0.16108178707609 1.04601498825387 6.67928787233572 13.3582016874851 6.77903610248876 0.16108178707609 0.16108178707609 3.718786389797 0.16108178707609 0.16108178707609 5.97549786377826 2.6098036850742 6.38903776835601 5.32460799242926 2.45680933098159 3.35286093908636 0.16108178707609 1.59269625036041 2.38418504444146 6.81133160737004 0.16108178707609 8.21981111912543 0.16108178707609 2.16356969198507 1.89364007517101 5.57292063085753 5.08937397892371 0.16108178707609 5.51070213881332 5.06832978371357 1.09273729678836 0.16108178707609 0.16108178707609 0.16108178707609 3.64627082759271
"OTU159" 0.16108178707609 4.40039535649429 4.83254903387668 6.63848014358073 0.16108178707609 0.16108178707609 0.16108178707609 7.71670401215835 0.16108178707609 0.16108178707609 3.506137691611 5.79811418540992 0.16108178707609 6.86224334388342 0.16108178707609 0.16108178707609 0.16108178707609 8.95692675397532 4.40861784706276 4.12624845342511 5.62927606874699 7.70558647234314 4.2453382256311 0.16108178707609 0.16108178707609 5.77141009237955 6.61347326723128 0.16108178707609 6.44589515542451 0.16108178707609 0.16108178707609 4.29901493393657 0.16108178707609 13.3582016874851 0.16108178707609 0.16108178707609 7.33272661309981 3.79620318628758 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 6.16394656138405 0.16108178707609 6.03589797674976 0.16108178707609 0.16108178707609 6.30965653767764 0.16108178707609 0.16108178707609 0.16108178707609 6.95505137703688 0.16108178707609 7.69459829241489 0.16108178707609
"OTU204" 0.16108178707609 0.16108178707609 0.16108178707609 3.25960991090608 7.88278845826259 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.900690229330228 9.55425997281187 24.9132725087087 1.52239620035585 0.16108178707609 8.07907803000083 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 2.02487729653949 0.16108178707609 0.16108178707609 7.9448378955086 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.35514567455248 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 1.42716451124316 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.16108178707609 0.857479054004805
